2018-01-15,AttheTable_wDi,vision,1
2018-01-15,AttheTable_wDi,MLKDay,1
2018-01-15,AttheTable_wDi,Dreamcatcher,1
2018-01-15,Indo_IsraelFA,WelcomeNetanyahu,1
2018-01-15,DocTran2018,MLK,1
2018-01-15,DocTran2018,AsianAmericans,1
2018-01-15,PsRobertMorris,MLKDay,1
2018-01-15,LibertarianWing,MLKDay,1
2018-01-15,IvankaTrump,MLKDay,1
2018-01-15,BarackObama,MLKday,1
2018-01-15,BarackObama,MLKDay,1
2018-01-15,BarackObama,MLK,1
2018-01-15,nbaextra,NBAExtra,1
2018-01-15,nbaextra,MLKDay,1
2018-01-15,DwyaneWade,ThisIsWhyWePlay,1
2018-01-15,DwyaneWade,ThankYouMLK50,1
2018-01-15,DwyaneWade,MLKDay,1
2018-01-15,The_Cranberries,RT,1
2018-01-15,ShaneTHazel,MLKDay,1
2018-01-15,Swamy39,IsraeliPM,1
2018-01-15,DukeMBB,MLKDay,1
2018-01-15,SlaveOfKabir1,लोकतंत्र_के_शूरवीर,1
2018-01-15,SparkleSoup45,MLK,1
2018-01-15,scryptkeeper,MLKDay,1
2018-01-15,TeamVikasGupta,VikasStories,1
2018-01-15,sistercircletv,Truth,1
2018-01-15,sistercircletv,MLKDay,1
2018-01-15,HuskerFBNation,MLKDay,1
2018-01-15,Reed_College_,MLKDay,1
2018-01-15,dvlndsgyz,RallyAgainstRacism,1
2018-01-15,dvlndsgyz,MLKNoW2018,1
2018-01-15,dvlndsgyz,MLKDay,1
2018-01-15,PinkBelgium,MLKDay,1
2018-01-15,VetsAboutFace,StopEndlessWar,1
2018-01-15,VetsAboutFace,ReclaimMLK,1
2018-01-15,VetsAboutFace,MLKDay,1
2018-01-15,VetsAboutFace,DropTheMIC,1
2018-01-15,RehmanSid,MLKDay,1
2018-01-15,TheLastWord,OnThisDay,1
2018-01-15,TheLastWord,MLKDay,1
2018-01-15,kwilli1046,MartinLutherKing,1
2018-01-15,ArunTiwari75,लोकतंत्र_के_शूरवीर,1
2018-01-15,UCLAAthletics,MLKDay,1
2018-01-15,UCLAAthletics,GoBruins,1
2018-01-15,LeratoAnzjp,MLKDay,1
2018-01-15,LeratoAnzjp,MLK50Forward,1
2018-01-15,gunsnroses,MLKDay,1
2018-01-15,872Laborers,MLKDay,1
2018-01-15,872Laborers,Local872,1
2018-01-15,reptiIed,MLKDay,1
2018-01-15,mcspocky,MLKDay,1
2018-01-15,thecjpearson,MLKDay,1
2018-01-15,thecjpearson,MLK,1
2018-01-15,thecjpearson,MAGA,1
2018-01-15,UnitedWayofHCM,MLKDay,1
2018-01-15,UnitedWayofHCM,KingDayofService,1
2018-01-15,NBCNews,MartinLutherKing,1
2018-01-15,NBCNews,MLKDay,1
2018-01-15,davidbanner,Truth,1
2018-01-15,davidbanner,MLKDay,1
2018-01-15,vhsindia,WelcomeNetanyahu,1
2018-01-15,IsraeliPM,ShalomNamaste,1
2018-01-15,Mean_Adam,MartinLutherKing,1
2018-01-15,Mean_Adam,MLKJrDay,1
2018-01-15,Mean_Adam,MLKDay,1
2018-01-15,SenFeinstein,MLKDay,1
2018-01-15,DonnaVekic,AusOpen,1
2018-01-15,katesmithes,wholechild,1
2018-01-15,DonateLife,MLKDay,1
2018-01-15,blackgirlinCLE,DrKing,1
2018-01-15,SpryGuy,MLKDay,1
2018-01-15,theneedledrop,MLKDay,1
2018-01-15,SelaPCS,MLKDay,1
2018-01-15,SelaPCS,DayofService,1
2018-01-15,Allblackmedia,Truth,1
2018-01-15,Allblackmedia,MLKDay,1
2018-01-15,benschwartzy,MLKDay,1
2018-01-15,acostaweld,EsCosaDTuiteros,1
2018-01-15,RTE_Ents,DoloresORiordan,1
2018-01-15,honey808sweet,MLKDay,1
2018-01-15,IrisRimon,MLKDay,1
2018-01-15,VABVOX,MLKDay,1
2018-01-15,savitedeasi,RuleOutThyroweight,1
2018-01-15,DxEverywhere,China,1
2018-01-15,asishkumar208,ShilpaShinde,1
2018-01-15,asishkumar208,BB11,1
2018-01-15,sakshicinema,MB24FirstOathOn26Jan,1
2018-01-15,sakshicinema,MB24,1
2018-01-15,Kaepernick7,nfl,1
2018-01-15,EMUFB,MLKDay,1
2018-01-15,HarryKilmer1,snowday,1
2018-01-15,HarryKilmer1,MLKDAY,1
2018-01-15,Raghura36406391,VikasGupta,1
2018-01-15,Raghura36406391,ShilpaShinde,1
2018-01-15,Raghura36406391,Shikas,1
2018-01-15,Raghura36406391,BB11,1
2018-01-15,i_vijaysethu,தல,1
2018-01-15,wokeluisa,MartinLutherKing,1
2018-01-15,wokeluisa,MLKJr,1
2018-01-15,wokeluisa,MLKDay,1
2018-01-15,My_Lord_Kabir,MB24FirstOathOn26Jan,1
2018-01-15,My_Lord_Kabir,DilJuunglee,1
2018-01-15,TheKingCenter,MartinLutherKingJr,1
2018-01-15,TheKingCenter,MartinLutherKingDay,1
2018-01-15,TheKingCenter,MLKDay,1
2018-01-15,TheKingCenter,MLK,1
2018-01-15,TheKingCenter,BelovedCommunityTalks,1
2018-01-15,TheKingCenter,Atlanta,1
2018-01-15,VicBergerIV,MLKDay,1
2018-01-15,Selena_Fox,MartinLutherKing,1
2018-01-15,Selena_Fox,MLKDay,1
2018-01-15,ColorsTV,ShilpaShinde,1
2018-01-15,Phil_Lewis_,MLKDay,1
2018-01-15,DuterteForCD43,MLKDay,1
2018-01-15,Queinnise,wholechild,1
2018-01-15,TxStateBMU,MLKDay,1
2018-01-15,lostboy54,VikasStories,1
2018-01-15,lostboy54,Shikas,1
2018-01-15,lostboy54,EntertainmentKiRaat,1
2018-01-15,SatlokChannel,लोकतंत्र_के_शूरवीर,1
2018-01-15,SatlokChannel,PravinTogadia,1
2018-01-15,Education4Libs,MLKDay,1
2018-01-15,EconomicTimes,ratecut,1
2018-01-15,EconomicTimes,inflation,1
2018-01-15,funder,ShitholePresident,1
2018-01-15,funder,MLKDay,1
2018-01-15,FootbaIIBattIes,LIVMCI,1
2018-01-15,MichaelSkolnik,MLKDay,1
2018-01-15,LetsGoWarriors,Curry4,1
2018-01-15,Dodgers,KingdomDayParade,1
2018-01-15,RepHalRogers,MLKDay,1
2018-01-15,RosannaPansino,MLKDay,1
2018-01-15,LeftSentThis,MLKDay,1
2018-01-15,Hoosiers1986,MartinLutherKing,1
2018-01-15,Hoosiers1986,MLKDay,1
2018-01-15,laurDIY,ThankYouMLK50,1
2018-01-15,laurDIY,MLKDay,1
2018-01-15,zellieimani,MLKDay,1
2018-01-15,meenamalviy,लोकतंत्र_के_शूरवीर,1
2018-01-15,meenamalviy,MB24FirstOathOn26Jan,1
2018-01-15,rashtrapatibhvn,लोकतंत्र_के_शूरवीर,1
2018-01-15,TheCrossover,MLKDay,1
2018-01-15,RockNRollPics,RIPDoloresORiordan,1
2018-01-15,ACTforAmerica,MotivationMonday,1
2018-01-15,ACTforAmerica,MLKDay,1
2018-01-15,DCist,MLKDay,1
2018-01-15,DCist,DayofService,1
2018-01-15,ClintonM614,MLKDay,1
2018-01-15,womantype,mlkday,1
2018-01-15,womantype,blogos,1
2018-01-15,AmericanHotLips,MLK,1
2018-01-15,trendinaliaES,VenACenar86,1
2018-01-15,trendinaliaES,OTDirecto15E,1
2018-01-15,trendinaliaES,FirstDates534,1
2018-01-15,trendinaliaES,COAC2018P7,1
2018-01-15,trendinaliaES,AbrahamMateoEnOT,1
2018-01-15,LouiseBagshawe,MLKDay,1
2018-01-15,SMU,MLKDay,1
2018-01-15,BJP4India,Tripura,1
2018-01-15,BJP4India,AjitDoval,1
2018-01-15,KaivanShroff,MLKDay,1
2018-01-15,BrennenTaylor,MLKDay,1
2018-01-15,DasAnkitYadav,MakarSankranti,1
2018-01-15,jagdishshetty,WelcomeNetanyahu,1
2018-01-15,mdpilgrim,snowday,1
